NCI2SCT|NCIMTH|1|0|173| |C5692| |C5692|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|174| |C5693| |C5693|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|175| |C5694| |C5694|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|176| |C5708| |C5708|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|177| |C5709| |C5709|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|178| |C5710| |C5710|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|179| |C5713| |C5713|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|180| |C5718| |C5718|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|181| |C5722| |C5722|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|182| |C5723| |C5723|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|183| |C5730| |C5730|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|184| |C5741| |C5741|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|185| |C5742| |C5742|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|186| |C5758| |C5758|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|187| |C5759| |C5759|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|188| |C5760| |C5760|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|189| |C5761| |C5761|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|190| |C5762| |C5762|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|191| |C5763| |C5763|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|192| |C5764| |C5764|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|193| |C5765| |C5765|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|194| |C5769| |C5769|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|195| |C5770| |C5770|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|196| |C5771| |C5771|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|197| |C5772| |C5772|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|198| |C5773| |C5773|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|199| |C5774| |C5774|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|200| |C5790| |C5790|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|201| |C5863| |C5863|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|202| |C5864| |C5864|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|203| |C5865| |C5865|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|204| |C5866| |C5866|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|205| |C5867| |C5867|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|206| |C5868| |C5868|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|207| |C5872| |C5872|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|208| |C5873| |C5873|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|209| |C5874| |C5874|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|210| |C5887| |C5887|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|211| |C5888| |C5888|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|212| |C5889| |C5889|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|213| |C5899| |C5899|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|214| |C5900| |C5900|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|215| |C5901| |C5901|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|216| |C5919| |C5919|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|217| |C5920| |C5920|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|218| |C5921| |C5921|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|219| |C5922| |C5922|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|220| |C5923| |C5923|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|221| |C5924| |C5924|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|222| |C5927| |C5927|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|223| |C5928| |C5928|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|224| |C5929| |C5929|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|225| |C5930| |C5930|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|226| |C5931| |C5931|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|227| |C5985| |C5985|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|228| |C5986| |C5986|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|229| |C5987| |C5987|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|230| |C5992| |C5992|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|231| |C5993| |C5993|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|232| |C5994| |C5994|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|233| |C5995| |C5995|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|234| |C5996| |C5996|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|235| |C5997| |C5997|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|236| |C5998| |C5998|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|237| |C5999| |C5999|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|238| |C6000| |C6000|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|239| |C6001| |C6001|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|240| |C6002| |C6002|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|241| |C6003| |C6003|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|242| |C6004| |C6004|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|243| |C6005| |C6005|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|244| |C6070| |C6070|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|245| |C6071| |C6071|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|246| |C6072| |C6072|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|247| |C6106| |C6106|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|248| |C6107| |C6107|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|249| |C6108| |C6108|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|250| |C6109| |C6109|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|251| |C6110| |C6110|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|252| |C6111| |C6111|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|253| |C6112| |C6112|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|254| |C6113| |C6113|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|255| |C6114| |C6114|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|256| |C6115| |C6115|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|257| |C6116| |C6116|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|258| |C6125| |C6125|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|259| |C6126| |C6126|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|260| |C6127| |C6127|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|261| |C6130| |C6130|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|262| |C6131| |C6131|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|263| |C6132| |C6132|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|264| |C6158| |C6158|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|265| |C6208| |C6208|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|266| |C6222| |C6222|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|267| |C6243| |C6243|CODE| | || || ||CODE| | | | | | | |
